ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,quickMatchReplenish,isWeaponCatalyst,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad,
3040900,Knight's Cold Greatsword,1,0,[0|0|0],307,1204011,0,10,0,700,570,200,29,39,34,0,68,36,36,36,-1,107600,-1,-1,-1,-1,0,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,1,1,15,15,5.5,609,10084,0,0,1,10,136,102,0,0,66,60,0,44,900,-1,-1,0,-1,7,0,1,25,2,0,100,0,10,128,2,17,16,12,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,4,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,90,6601,-1,-1,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3041000,Knight's Poison Greatsword,1,0,[0|0|0],307,1204009,0,10,0,700,570,200,31,41,0,0,68,36,36,36,-1,106100,-1,-1,-1,-1,0,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,1,1,15,15,5.5,609,10084,0,0,1,10,136,0,0,0,66,60,0,44,1000,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,17,16,12,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,30,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,90,6401,-1,-1,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3041100,Knight's Blood Greatsword,1,0,[0|0|0],307,1204010,0,10,0,700,570,200,31,41,0,0,68,36,36,36,105100,-1,-1,-1,-1,-1,0,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,1,1,15,15,5.5,609,10084,0,0,1,10,136,0,0,0,66,60,0,44,1100,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,17,16,12,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,30,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,90,6501,-1,-1,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3041200,Knight's Occult Greatsword,1,0,[0|0|0],307,1204012,0,10,0,700,570,200,13,17,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,1,1,15,15,5.5,609,10084,0,0,1,10,136,0,0,0,66,60,0,44,1200,-1,-1,0,-1,7,0,1,25,2,0,100,7,0,128,2,17,16,12,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,65,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,90,-1,-1,-1,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080000,Banished Knight's Greatsword,1,0,[0|0|0],307,1205000,0,10,0,800,580,200,44,36,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,142,0,0,0,69,60,0,44,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080100,Banished Knight's Heavy Greatsword,1,0,[0|0|0],307,1205001,0,10,0,800,580,200,47,0,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,100,-1,-1,0,-1,7,0,1,25,2,0,100,1,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080200,Banished Knight's Keen Greatsword,1,0,[0|0|0],307,1205002,0,10,0,800,580,200,16,41,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,200,-1,-1,0,-1,7,0,1,25,2,0,100,2,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080300,Banished Knight's Quality Greatsword,1,0,[0|0|0],307,1205003,0,10,0,800,580,200,54,54,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,300,-1,-1,0,-1,7,0,1,25,2,0,100,8,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080400,Banished Knight's Fire Greatsword,1,0,[0|0|0],307,1205005,0,10,0,800,580,200,33,16,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,137,0,69,60,0,44,400,-1,-1,0,-1,7,0,1,25,2,0,100,0,11,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,4,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080500,Banished Knight's Flame Art Greatsword,1,0,[0|0|0],307,1205006,0,10,0,800,580,200,13,10,0,35,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,137,0,69,60,0,44,500,-1,-1,0,-1,7,0,1,25,2,0,100,0,11,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,4,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080600,Banished Knight's Lightning Greatsword,1,0,[0|0|0],307,1205007,0,10,0,800,580,200,16,33,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,137,69,60,0,44,600,-1,-1,0,-1,7,0,1,25,2,0,100,0,12,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,4,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080700,Banished Knight's Sacred Greatsword,1,0,[0|0|0],307,1205008,0,10,0,800,580,200,13,10,0,35,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,700,-1,-1,0,-1,7,0,1,25,2,0,100,0,13,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,137,4,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080800,Banished Knight's Magic Greatsword,1,0,[0|0|0],307,1205004,0,10,0,800,580,200,13,10,36,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,137,0,0,69,60,0,44,800,-1,-1,0,-1,7,0,1,25,2,0,100,0,10,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,4,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3080900,Banished Knight's Cold Greatsword,1,0,[0|0|0],307,1205011,0,10,0,800,580,200,39,32,36,0,68,36,36,36,-1,107600,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,103,0,0,69,60,0,44,900,-1,-1,0,-1,7,0,1,25,2,0,100,0,10,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,4,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,6601,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3081000,Banished Knight's Poison Greatsword,1,0,[0|0|0],307,1205009,0,10,0,800,580,200,41,34,0,0,68,36,36,36,-1,106100,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,1000,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,30,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,6401,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
3081100,Banished Knight's Blood Greatsword,1,0,[0|0|0],307,1205010,0,10,0,800,580,200,41,34,0,0,68,36,36,36,105100,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,137,0,0,0,69,60,0,44,1100,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,17,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,30,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,6501,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
